TransactionAmt,ProductCD,card1,card2,card3,card4,card5,card6
108.5,W,15242,555.0,150.0,visa,166.0,debit
27.793000000000003,C,9026,545.0,185.0,visa,137.0,credit
68.95,W,2803,100.0,150.0,visa,226.0,debit
36.95,W,9992,455.0,150.0,mastercard,166.0,debit
50.0,H,7508,321.0,150.0,visa,226.0,debit
25.0,H,18092,583.0,150.0,visa,226.0,credit
424.95,W,6697,111.0,150.0,visa,195.0,debit
120.0,W,18132,567.0,150.0,mastercard,117.0,debit
150.0,H,7508,321.0,150.0,visa,226.0,debit
3000.0,W,2616,362.5554884999665,150.0,discover,102.0,credit
500.0,W,6019,583.0,150.0,visa,226.0,credit
209.95,W,12839,321.0,150.0,visa,226.0,debit
107.95,W,13809,583.0,150.0,visa,226.0,credit
26.95,W,4090,490.0,150.0,visa,226.0,debit
250.0,R,9803,583.0,150.0,visa,226.0,credit
35.0,S,10486,514.0,150.0,mastercard,219.0,credit
2424.95,W,15066,170.0,150.0,mastercard,102.0,credit
9.305,C,13832,375.0,185.0,mastercard,224.0,debit
367.95,W,16132,111.0,150.0,visa,226.0,debit
57.95,W,9500,321.0,150.0,visa,226.0,debit
175.0,R,7508,321.0,150.0,visa,226.0,debit
6.0,S,13307,428.0,150.0,visa,166.0,debit
82.0,W,16437,514.0,150.0,mastercard,224.0,debit
100.0,H,6019,583.0,150.0,visa,226.0,credit
15.0,H,8528,215.0,150.0,visa,226.0,debit
31.95,W,2803,100.0,150.0,visa,226.0,debit
201.0,W,7919,194.0,150.0,mastercard,202.0,debit
150.0,W,11653,561.0,150.0,mastercard,224.0,credit
100.0,H,14479,387.0,150.0,visa,226.0,credit
50.0,H,6019,583.0,150.0,visa,226.0,credit
58.95,W,15757,322.0,150.0,visa,195.0,debit
50.0,H,6019,583.0,150.0,visa,226.0,credit
75.0,H,7322,411.0,150.0,visa,226.0,debit
311.95,W,10486,514.0,150.0,mastercard,219.0,credit
19.95,W,16132,111.0,150.0,visa,226.0,debit
40.361,C,16136,204.0,185.0,visa,138.0,debit
77.0,W,12544,321.0,150.0,visa,226.0,debit
50.0,W,16132,111.0,150.0,visa,226.0,debit
209.95,W,7482,490.0,150.0,visa,226.0,debit
47.95,W,7364,543.0,150.0,mastercard,224.0,debit
59.0,W,16132,111.0,150.0,visa,226.0,debit
107.95,W,10486,514.0,150.0,mastercard,219.0,credit
58.95,W,7508,321.0,150.0,visa,226.0,debit
100.0,H,8034,555.0,150.0,visa,226.0,debit
125.0,R,4436,174.0,150.0,visa,183.0,debit
171.0,W,2803,100.0,150.0,visa,226.0,debit
35.0,W,16560,476.0,150.0,visa,166.0,debit
64.649,C,9026,545.0,185.0,visa,137.0,credit
2294.95,W,7508,321.0,150.0,visa,226.0,debit
60.0,W,9440,543.0,150.0,mastercard,224.0,debit
27.31,C,3154,408.0,185.0,mastercard,224.0,debit
10.995999999999999,C,2801,296.0,185.0,visa,137.0,credit
80.0,H,16075,514.0,150.0,mastercard,102.0,credit
42.596000000000004,C,12734,545.0,185.0,visa,226.0,credit
335.0,W,12581,453.0,150.0,visa,226.0,debit
75.0,H,6019,583.0,150.0,visa,226.0,credit
41.146,C,15885,545.0,185.0,visa,138.0,debit
50.0,W,17188,321.0,150.0,visa,226.0,debit
100.0,R,9808,392.0,150.0,mastercard,117.0,debit
59.0,W,12469,360.0,150.0,mastercard,166.0,debit
203.37400000000002,C,9300,103.0,185.0,visa,138.0,debit
300.0,W,15497,490.0,150.0,visa,226.0,debit
422.5,W,16326,321.0,150.0,visa,226.0,credit
50.0,H,3682,264.0,150.0,visa,162.0,credit
49.0,W,2377,203.0,150.0,visa,166.0,debit
27.95,W,16085,297.0,150.0,visa,166.0,debit
554.0,W,6053,122.0,150.0,mastercard,195.0,debit
39.0,W,6394,225.0,150.0,mastercard,224.0,debit
49.0,W,17188,321.0,150.0,visa,226.0,debit
113.95,W,9100,362.5554884999665,150.0,visa,226.0,debit
150.5,W,11162,346.0,150.0,mastercard,224.0,debit
1.896,C,15257,375.0,185.0,mastercard,224.0,debit
50.0,W,3699,555.0,150.0,visa,226.0,debit
49.0,W,17188,321.0,150.0,visa,226.0,debit
103.97,W,17188,321.0,150.0,visa,226.0,debit
117.0,W,16132,111.0,150.0,visa,226.0,debit
50.0,H,7034,136.0,150.0,mastercard,224.0,debit
6.477,C,5812,408.0,185.0,mastercard,224.0,debit
50.0,W,4387,276.0,150.0,visa,226.0,debit
57.821999999999996,C,7949,142.0,185.0,visa,226.0,credit
49.0,W,17188,321.0,150.0,visa,226.0,debit
210.95,W,2455,321.0,150.0,visa,226.0,credit
30.0,S,1893,514.0,150.0,mastercard,224.0,credit
226.0,W,16085,297.0,150.0,visa,166.0,debit
32.325,C,5812,408.0,185.0,mastercard,224.0,debit
100.0,R,8503,583.0,150.0,visa,226.0,credit
107.95,W,8024,321.0,150.0,visa,226.0,debit
44.0,W,6530,206.0,150.0,mastercard,166.0,debit
40.0,W,16521,527.0,150.0,mastercard,117.0,debit
200.0,W,7585,553.0,150.0,visa,226.0,credit
150.0,R,10744,399.0,150.0,american express,133.0,credit
73.95,W,10112,360.0,150.0,visa,166.0,debit
9.788,C,16746,500.0,185.0,mastercard,102.0,credit
140.0,W,15484,418.0,150.0,visa,226.0,debit
100.0,W,10057,225.0,150.0,mastercard,224.0,debit
59.0,W,10493,455.0,150.0,mastercard,166.0,debit
5.4,C,15257,375.0,185.0,mastercard,224.0,debit
107.95,W,15484,418.0,150.0,visa,226.0,debit
34.016999999999996,C,15885,545.0,185.0,visa,138.0,debit
209.95,W,14661,210.0,150.0,visa,226.0,debit
171.0,W,12839,321.0,150.0,visa,226.0,debit
25.0,H,12544,321.0,150.0,visa,226.0,debit
30.0,S,1893,514.0,150.0,mastercard,224.0,credit
30.0,S,7861,494.0,150.0,visa,226.0,credit
34.95,W,15066,170.0,150.0,mastercard,102.0,credit
10.0,S,7585,553.0,150.0,visa,226.0,credit
49.0,W,10686,225.0,150.0,mastercard,117.0,debit
53.411,C,10876,104.0,185.0,visa,137.0,credit
6.0,S,13307,428.0,150.0,visa,166.0,debit
49.0,W,2803,100.0,150.0,visa,226.0,debit
50.0,S,5170,184.0,150.0,visa,226.0,debit
361.95,W,10486,514.0,150.0,mastercard,219.0,credit
5.4,C,15257,375.0,185.0,mastercard,224.0,debit
50.632,C,12184,440.0,185.0,visa,138.0,debit
424.95,W,4079,558.0,150.0,visa,226.0,credit
47.95,W,4494,272.0,150.0,mastercard,224.0,debit
107.95,W,11233,321.0,150.0,visa,195.0,debit
59.453,C,18301,459.0,185.0,mastercard,224.0,credit
5.4,C,13346,118.0,185.0,visa,226.0,credit
30.95,W,13623,585.0,150.0,visa,226.0,debit
150.0,H,15066,170.0,150.0,mastercard,102.0,credit
25.0,H,13844,583.0,150.0,visa,226.0,credit
30.0,W,12741,106.0,150.0,visa,226.0,debit
71.477,C,9026,545.0,185.0,visa,137.0,credit
35.95,W,14208,555.0,150.0,visa,226.0,debit
14.38,C,8755,500.0,185.0,mastercard,224.0,credit
67.95,W,9992,455.0,150.0,mastercard,166.0,debit
82.95,W,15651,417.0,150.0,visa,226.0,debit
104.47,W,2704,111.0,150.0,mastercard,117.0,debit
140.58,W,8880,111.0,150.0,visa,226.0,debit
12.325999999999999,C,5812,408.0,185.0,mastercard,224.0,debit
210.0,W,4770,225.0,150.0,mastercard,117.0,debit
129.95,W,9680,111.0,150.0,visa,226.0,debit
15.0,H,6021,321.0,150.0,visa,226.0,credit
161.2,W,5173,111.0,150.0,mastercard,102.0,credit
10.0,S,14902,588.0,150.0,visa,226.0,debit
29.0,W,1342,514.0,150.0,mastercard,224.0,debit
70.51,C,9026,545.0,185.0,visa,137.0,credit
63.26,C,15885,545.0,185.0,visa,138.0,debit
33.231,C,15885,545.0,185.0,visa,138.0,debit
159.95,W,1814,555.0,150.0,visa,226.0,debit
12.325999999999999,C,11201,103.0,185.0,visa,226.0,debit
21.0,W,12806,555.0,150.0,visa,226.0,credit
30.0,S,1893,514.0,150.0,mastercard,224.0,credit
47.95,W,4090,490.0,150.0,visa,226.0,debit
91.05,W,10616,583.0,150.0,visa,226.0,credit
50.0,W,7542,555.0,150.0,visa,226.0,debit
171.0,W,17480,528.0,150.0,visa,226.0,credit
25.0,S,2616,327.0,150.0,discover,223.0,credit
48.95,W,6530,206.0,150.0,mastercard,166.0,debit
25.0,W,2646,449.0,150.0,visa,166.0,debit
42.95,W,16132,111.0,150.0,visa,226.0,debit
569.95,W,6209,480.0,150.0,mastercard,219.0,credit
15.709000000000001,C,9300,103.0,185.0,visa,138.0,debit
59.95,W,15066,170.0,150.0,mastercard,102.0,credit
107.95,W,8431,269.0,150.0,mastercard,224.0,debit
59.0,W,7542,555.0,150.0,visa,226.0,debit
29.0,W,11181,321.0,150.0,visa,226.0,debit
226.0,W,4121,361.0,150.0,visa,226.0,credit
100.0,W,9400,111.0,150.0,mastercard,224.0,debit
127.788,C,13335,176.0,185.0,mastercard,102.0,credit
40.0,W,6730,362.5554884999665,150.0,visa,226.0,debit
171.0,W,7676,512.0,150.0,visa,226.0,debit
369.95,W,15063,362.5554884999665,150.0,visa,226.0,credit
16.012,C,16062,500.0,185.0,mastercard,137.0,credit
59.0,W,7542,555.0,150.0,visa,226.0,debit
61.748999999999995,C,5365,177.0,185.0,mastercard,224.0,credit
47.95,W,17188,321.0,150.0,visa,226.0,debit
24.046999999999997,C,15885,545.0,185.0,visa,138.0,debit
1183.95,W,7207,111.0,150.0,visa,226.0,debit
59.0,W,12695,490.0,150.0,visa,226.0,debit
44.5,W,17188,321.0,150.0,visa,226.0,debit
25.375999999999998,C,9917,142.0,185.0,visa,138.0,debit
10.0,W,10112,360.0,150.0,visa,166.0,debit
59.54,W,10776,512.0,150.0,visa,166.0,debit
109.47,W,9100,362.5554884999665,150.0,visa,226.0,debit
159.0,W,12839,321.0,150.0,visa,226.0,debit
50.0,W,7542,555.0,150.0,visa,226.0,debit
50.0,W,10960,567.0,150.0,mastercard,117.0,debit
107.95,W,3326,265.0,150.0,visa,226.0,debit
62.95,W,2803,100.0,150.0,visa,226.0,debit
85.19200000000001,C,13335,176.0,185.0,mastercard,102.0,credit
25.0,W,17442,246.0,150.0,visa,226.0,debit
124.344,C,5812,408.0,185.0,mastercard,224.0,debit
117.0,W,17480,528.0,150.0,visa,226.0,credit
138.5,W,13370,480.0,150.0,mastercard,224.0,debit
73.471,C,9633,296.0,185.0,visa,138.0,debit
39.5,W,12469,360.0,150.0,mastercard,166.0,debit
105.0,W,17148,555.0,150.0,visa,226.0,debit
100.0,H,11862,562.0,150.0,visa,226.0,credit
57.95,W,10112,360.0,150.0,visa,166.0,debit
34.95,W,15497,490.0,150.0,visa,226.0,debit
8.459,C,9026,545.0,185.0,visa,137.0,credit
85.19200000000001,C,13335,176.0,185.0,mastercard,102.0,credit
65.0,H,8453,555.0,144.0,visa,226.0,debit
30.0,W,12741,106.0,150.0,visa,226.0,debit
36.251999999999995,C,2650,142.0,185.0,mastercard,224.0,debit
44.0,W,11815,206.0,150.0,mastercard,166.0,debit
65.0,H,4475,439.0,144.0,mastercard,224.0,credit
65.0,W,15160,555.0,150.0,visa,226.0,debit
59.0,W,7542,555.0,150.0,visa,226.0,debit
50.0,W,15986,360.0,150.0,mastercard,166.0,debit
100.0,W,14052,503.0,150.0,visa,226.0,debit
108.5,W,12040,555.0,150.0,visa,226.0,debit
822.47,W,4436,174.0,150.0,visa,226.0,debit
77.0,W,9480,170.0,150.0,visa,226.0,debit
57.95,W,4272,111.0,150.0,visa,226.0,debit
67.95,W,14653,194.0,150.0,mastercard,202.0,debit
49.0,W,12686,215.0,150.0,visa,226.0,debit
54.47,W,3655,225.0,150.0,mastercard,117.0,debit
85.19200000000001,C,13335,176.0,185.0,mastercard,102.0,credit
50.0,W,2772,512.0,150.0,visa,226.0,debit
10.0,S,4067,445.0,150.0,mastercard,224.0,debit
42.95,W,12807,172.0,150.0,visa,226.0,debit
59.0,W,10023,111.0,150.0,visa,226.0,debit
200.0,W,7664,490.0,150.0,visa,226.0,debit
57.95,W,12501,490.0,150.0,visa,226.0,debit
39.0,W,12741,106.0,150.0,visa,226.0,debit
50.0,H,15851,225.0,150.0,mastercard,219.0,credit
114.95,W,8320,476.0,150.0,visa,166.0,debit
26.95,W,4090,490.0,150.0,visa,226.0,debit
44.0,W,15066,170.0,150.0,mastercard,102.0,credit
205.95,W,12839,321.0,150.0,visa,226.0,debit
60.0,W,2803,100.0,150.0,visa,226.0,debit
25.0,S,10616,583.0,150.0,visa,226.0,credit
53.97,W,14182,562.0,150.0,mastercard,102.0,credit
30.0,H,4966,468.0,150.0,visa,166.0,debit
209.95,W,8406,264.0,150.0,visa,226.0,debit
49.0,W,10686,225.0,150.0,mastercard,117.0,debit
29.95,W,15497,490.0,150.0,visa,226.0,debit
43.563,C,15885,545.0,185.0,visa,138.0,debit
77.0,W,3818,555.0,150.0,mastercard,224.0,credit
100.0,H,9043,170.0,150.0,visa,195.0,credit
150.0,H,4806,490.0,150.0,visa,226.0,debit
445.0,W,2803,100.0,150.0,visa,226.0,debit
150.0,W,16075,514.0,150.0,mastercard,102.0,credit
100.0,W,15063,362.5554884999665,150.0,visa,226.0,credit
23.47,W,4090,490.0,150.0,visa,226.0,debit
150.0,W,16075,514.0,150.0,mastercard,102.0,credit
26.654,C,15257,375.0,185.0,mastercard,224.0,debit
135.95,W,1939,360.0,150.0,visa,166.0,debit
25.0,H,2917,490.0,150.0,visa,195.0,debit
159.95,W,15385,111.0,150.0,mastercard,224.0,debit
90.0,S,4156,239.0,150.0,mastercard,102.0,credit
50.0,W,12577,268.0,150.0,visa,166.0,debit
46.5,W,13964,496.0,150.0,mastercard,224.0,debit
28.276999999999997,C,14276,177.0,185.0,mastercard,137.0,credit
85.19200000000001,C,13335,176.0,185.0,mastercard,102.0,credit
50.0,H,12866,303.0,150.0,visa,226.0,debit
92.0,W,17188,321.0,150.0,visa,226.0,debit
60.058,C,5812,408.0,185.0,mastercard,224.0,debit
200.0,R,16132,111.0,150.0,visa,226.0,debit
96.97399999999999,C,7499,545.0,185.0,visa,137.0,credit
173.0,W,2781,362.5554884999665,150.0,visa,166.0,debit
15.0,H,13366,437.0,150.0,visa,226.0,debit
39.0,W,12577,268.0,150.0,visa,166.0,debit
80.0,W,8914,225.0,150.0,mastercard,224.0,debit
29.0,W,10640,268.0,150.0,visa,166.0,debit
23.201,C,8755,500.0,185.0,mastercard,224.0,credit
200.0,W,2755,404.0,150.0,mastercard,102.0,credit
112.99,W,7676,512.0,150.0,visa,226.0,debit
78.95,W,17188,321.0,150.0,visa,226.0,debit
129.95,W,13111,562.0,150.0,mastercard,149.0,credit
100.0,R,5293,321.0,150.0,visa,226.0,debit
50.0,W,16661,490.0,150.0,visa,226.0,debit
600.0,W,9323,111.0,150.0,visa,226.0,debit
64.529,C,9300,103.0,185.0,visa,138.0,debit
209.95,W,16232,396.0,150.0,mastercard,224.0,debit
10.755,C,13005,362.5554884999665,163.0,visa,228.0,credit
14.501,C,15885,545.0,185.0,visa,138.0,debit
53.97,W,15160,555.0,150.0,visa,226.0,debit
25.0,H,14290,512.0,150.0,visa,226.0,debit
30.95,W,6170,174.0,150.0,visa,226.0,debit
600.0,W,11444,555.0,150.0,visa,226.0,debit
65.0,H,15066,170.0,150.0,mastercard,102.0,credit
107.95,W,4818,555.0,150.0,visa,195.0,debit
650.0,W,11207,361.0,150.0,visa,226.0,debit
150.929,C,9026,545.0,185.0,visa,137.0,credit
890.95,W,12581,453.0,150.0,visa,226.0,debit
10.0,S,7481,364.0,146.0,mastercard,166.0,debit
10.0,S,8732,360.0,150.0,mastercard,229.0,debit
10.0,S,8732,360.0,150.0,mastercard,229.0,debit
58.95,W,9992,455.0,150.0,mastercard,166.0,debit
99.95,W,15986,360.0,150.0,mastercard,166.0,debit
14.26,C,15885,545.0,185.0,visa,138.0,debit
45.0,H,7585,553.0,150.0,visa,226.0,credit
209.95,W,4818,555.0,150.0,visa,195.0,debit
724.0,W,11207,361.0,150.0,visa,226.0,debit
45.0,H,7585,553.0,150.0,visa,226.0,credit
24.228,C,15885,545.0,185.0,visa,138.0,debit
100.0,H,5986,533.0,150.0,mastercard,224.0,debit
85.19200000000001,C,4998,500.0,185.0,mastercard,102.0,credit
20.18,C,15885,545.0,185.0,visa,138.0,debit
20.0,W,14842,370.0,150.0,visa,166.0,debit
25.95,W,2893,362.5554884999665,150.0,visa,166.0,debit
10.755,C,4461,375.0,185.0,mastercard,224.0,debit
30.0,H,14259,111.0,150.0,visa,226.0,debit
20.95,W,12839,321.0,150.0,visa,226.0,debit
108.5,W,17262,578.0,150.0,mastercard,199.27889697943476,credit
107.95,W,2407,302.0,150.0,visa,226.0,debit
23.926,C,3154,408.0,185.0,mastercard,224.0,debit
317.5,W,2692,150.0,150.0,visa,226.0,debit
89.36,W,9515,492.0,150.0,visa,226.0,debit
2325.97,W,1974,111.0,150.0,visa,226.0,debit
63.26,C,11201,103.0,185.0,visa,226.0,debit
50.0,W,12396,458.0,150.0,visa,226.0,debit
44.95,W,14634,365.0,150.0,visa,226.0,debit
34.0,W,2146,555.0,150.0,visa,226.0,debit
59.0,W,15651,417.0,150.0,visa,226.0,debit
30.95,W,17131,111.0,150.0,mastercard,224.0,debit
261.95,W,5751,556.0,150.0,mastercard,224.0,debit
42.95,W,1556,314.0,150.0,mastercard,224.0,debit
49.41,W,1893,514.0,150.0,mastercard,224.0,credit
58.95,W,6292,298.0,150.0,visa,226.0,debit
279.95,W,15497,490.0,150.0,visa,226.0,debit
129.299,C,3611,500.0,185.0,mastercard,224.0,credit
714.72,W,11106,100.0,150.0,visa,226.0,credit
254.0,W,12396,458.0,150.0,visa,226.0,debit
12.0,W,2255,359.0,150.0,visa,226.0,debit
90.993,C,9633,296.0,185.0,visa,138.0,debit
80.96300000000001,C,2884,490.0,150.0,visa,226.0,debit
400.0,R,10486,514.0,150.0,mastercard,219.0,credit
100.0,W,1974,111.0,150.0,visa,226.0,debit
100.0,W,4742,543.0,150.0,mastercard,224.0,debit
554.0,W,17489,509.0,150.0,visa,226.0,debit
44.891999999999996,C,3887,202.0,185.0,mastercard,137.0,credit
824.95,W,2455,321.0,150.0,visa,226.0,credit
42.05,W,4478,555.0,150.0,visa,226.0,debit
64.649,C,13413,103.0,185.0,visa,137.0,credit
50.0,H,10893,399.0,150.0,american express,198.0,credit
60.0,W,10447,490.0,150.0,visa,226.0,debit
125.0,R,6019,583.0,150.0,visa,226.0,credit
160.5,W,12839,321.0,150.0,visa,226.0,debit
44.5,W,7815,161.0,150.0,mastercard,117.0,debit
20.0,S,6730,362.5554884999665,150.0,visa,226.0,debit
25.86,C,15885,545.0,185.0,visa,138.0,debit
482.95,W,4653,555.0,150.0,mastercard,224.0,debit
41.81100000000001,C,13832,375.0,185.0,mastercard,224.0,debit
51.357,C,2801,296.0,185.0,visa,137.0,credit
80.96300000000001,C,2884,490.0,150.0,visa,226.0,debit
117.0,W,4571,584.0,150.0,mastercard,117.0,debit
226.0,W,15066,170.0,150.0,mastercard,102.0,credit
1285.5,W,14278,584.0,150.0,mastercard,102.0,credit
117.0,W,7919,194.0,150.0,mastercard,202.0,debit
21.389,C,10086,500.0,185.0,mastercard,224.0,credit
42.95,W,1556,314.0,150.0,mastercard,224.0,debit
554.0,W,6170,174.0,150.0,visa,226.0,debit
200.0,R,6019,583.0,150.0,visa,226.0,credit
54.015,C,8755,500.0,185.0,mastercard,224.0,credit
42.294,C,2801,296.0,185.0,visa,137.0,credit
100.0,H,5645,481.0,150.0,mastercard,197.0,credit
213.0,W,15066,170.0,150.0,mastercard,102.0,credit
289.95,W,18261,480.0,150.0,mastercard,182.0,debit
80.96300000000001,C,2884,490.0,150.0,visa,226.0,debit
118.42299999999999,C,8755,500.0,185.0,mastercard,224.0,credit
75.0,H,2616,327.0,150.0,discover,102.0,credit
57.95,W,15813,251.0,150.0,visa,226.0,debit
19.999000000000002,C,15885,545.0,185.0,visa,138.0,debit
57.95,W,15497,490.0,150.0,visa,226.0,debit
280.0,W,2803,100.0,150.0,visa,226.0,debit
47.95,W,15497,490.0,150.0,visa,226.0,debit
100.0,W,4436,174.0,150.0,visa,226.0,debit
50.0,H,3821,111.0,150.0,mastercard,219.0,credit
40.0,W,12501,490.0,150.0,visa,226.0,debit
49.0,W,9400,111.0,150.0,mastercard,224.0,debit
226.0,W,4806,490.0,150.0,visa,226.0,debit
57.95,W,5962,555.0,150.0,visa,226.0,debit
107.95,W,4436,174.0,150.0,visa,226.0,debit
12.024000000000001,C,3154,408.0,185.0,mastercard,224.0,debit
83.38,C,9026,545.0,185.0,visa,137.0,credit
57.95,W,10313,258.0,150.0,visa,226.0,debit
49.0,W,5291,442.0,150.0,visa,226.0,debit
37.46,C,15257,375.0,185.0,mastercard,224.0,debit
25.0,H,12883,404.0,150.0,visa,226.0,credit
265.0,W,2781,362.5554884999665,150.0,visa,166.0,debit
57.95,W,10616,583.0,150.0,visa,226.0,credit
57.95,W,15651,417.0,150.0,visa,226.0,debit
59.0,W,16232,396.0,150.0,mastercard,224.0,debit
265.01,W,7508,321.0,150.0,visa,226.0,debit
40.0,W,17442,246.0,150.0,visa,226.0,debit
57.95,W,6730,362.5554884999665,150.0,visa,226.0,debit
6.888,C,15885,545.0,185.0,visa,138.0,debit
418.0,W,7919,194.0,150.0,mastercard,202.0,debit
16.95,W,16160,555.0,150.0,visa,226.0,debit
48.95,W,17188,321.0,150.0,visa,226.0,debit
43.986000000000004,C,15885,545.0,185.0,visa,138.0,debit
36.373000000000005,C,5812,408.0,185.0,mastercard,224.0,debit
50.148999999999994,C,4461,375.0,185.0,mastercard,224.0,debit
403.0,W,4436,174.0,150.0,visa,226.0,debit
211.4,W,14785,555.0,150.0,visa,226.0,debit
226.0,W,4806,490.0,150.0,visa,226.0,debit
25.0,W,1744,530.0,150.0,visa,226.0,debit
77.0,W,2893,362.5554884999665,150.0,visa,166.0,debit
109.36,C,15885,545.0,185.0,visa,138.0,debit
280.0,W,2781,362.5554884999665,150.0,visa,166.0,debit
16.012,C,16062,500.0,185.0,mastercard,137.0,credit
57.95,W,16070,111.0,150.0,visa,166.0,debit
207.95,W,4806,490.0,150.0,visa,226.0,debit
171.0,W,2772,512.0,150.0,visa,226.0,debit
47.95,W,9456,489.0,150.0,mastercard,102.0,credit
16.012,C,5365,177.0,185.0,mastercard,224.0,credit
59.574,C,16062,500.0,185.0,mastercard,137.0,credit
48.95,W,13526,529.0,150.0,visa,162.0,credit
107.95,W,7664,490.0,150.0,visa,226.0,debit
57.95,W,4806,490.0,150.0,visa,226.0,debit
291.95,W,11839,490.0,150.0,visa,226.0,debit
153.0,W,7919,194.0,150.0,mastercard,202.0,debit
50.0,H,6019,583.0,150.0,visa,226.0,credit
80.0,W,6530,206.0,150.0,mastercard,166.0,debit
107.95,W,16132,111.0,150.0,visa,226.0,debit
70.0,W,14290,512.0,150.0,visa,226.0,debit
450.0,W,11371,543.0,150.0,mastercard,224.0,debit
83.198,C,15885,545.0,185.0,visa,138.0,debit
100.0,W,7919,194.0,150.0,mastercard,202.0,debit
160.0,W,7919,194.0,150.0,mastercard,202.0,debit
822.47,W,8695,170.0,150.0,visa,226.0,credit
325.0,W,2512,555.0,150.0,mastercard,166.0,debit
83.198,C,15885,545.0,185.0,visa,138.0,debit
123.5,W,7919,194.0,150.0,mastercard,202.0,debit
42.95,W,1556,314.0,150.0,mastercard,224.0,debit
171.0,W,7919,194.0,150.0,mastercard,202.0,debit
75.95,W,7919,194.0,150.0,mastercard,202.0,debit
105.95,W,7919,194.0,150.0,mastercard,202.0,debit
774.0,W,5033,269.0,150.0,mastercard,224.0,debit
488.0,W,11371,543.0,150.0,mastercard,224.0,debit
240.0,W,7919,194.0,150.0,mastercard,202.0,debit
23.926,C,4461,375.0,185.0,mastercard,224.0,debit
117.0,W,7919,194.0,150.0,mastercard,202.0,debit
16.918,C,5365,177.0,185.0,mastercard,224.0,credit
18.67,C,13832,375.0,185.0,mastercard,224.0,debit
305.0,W,7919,194.0,150.0,mastercard,202.0,debit
265.0,W,7919,194.0,150.0,mastercard,202.0,debit
23.926,C,4461,375.0,185.0,mastercard,224.0,debit
113.0,W,7919,194.0,150.0,mastercard,202.0,debit
105.95,W,7919,194.0,150.0,mastercard,202.0,debit
35.95,W,7919,194.0,150.0,mastercard,202.0,debit
77.0,W,7919,194.0,150.0,mastercard,202.0,debit
300.0,W,18227,583.0,150.0,visa,226.0,credit
15.0,H,17043,504.0,150.0,visa,226.0,debit
46.95,W,7664,490.0,150.0,visa,226.0,debit
600.0,W,9323,111.0,150.0,visa,226.0,debit
50.0,W,7919,194.0,150.0,mastercard,202.0,debit
226.0,W,7919,194.0,150.0,mastercard,202.0,debit
50.0,W,7919,194.0,150.0,mastercard,202.0,debit
164.95,W,7919,194.0,150.0,mastercard,202.0,debit
68.95,W,7919,194.0,150.0,mastercard,202.0,debit
408.5,W,7919,194.0,150.0,mastercard,202.0,debit
171.0,W,7919,194.0,150.0,mastercard,202.0,debit
100.0,W,17966,356.0,150.0,mastercard,224.0,debit
30.0,W,12741,106.0,150.0,visa,226.0,debit
100.0,W,6459,100.0,150.0,mastercard,224.0,credit
14.138,C,4998,500.0,185.0,mastercard,102.0,credit
107.95,W,7919,194.0,150.0,mastercard,202.0,debit
47.95,W,1991,480.0,150.0,mastercard,117.0,debit
179.95,W,7919,194.0,150.0,mastercard,202.0,debit
450.0,W,11371,543.0,150.0,mastercard,224.0,debit
226.0,W,7919,194.0,150.0,mastercard,202.0,debit
39.394,C,15885,545.0,185.0,visa,138.0,debit
60.0,W,7919,194.0,150.0,mastercard,202.0,debit
73.97,W,7919,194.0,150.0,mastercard,202.0,debit
97.0,W,6530,206.0,150.0,mastercard,166.0,debit
226.0,W,7919,194.0,150.0,mastercard,202.0,debit
250.0,W,7585,553.0,150.0,visa,226.0,credit
59.0,W,7919,194.0,150.0,mastercard,202.0,debit
25.86,C,9633,296.0,185.0,visa,138.0,debit
35.0,H,6021,321.0,150.0,visa,226.0,credit
117.0,W,12695,490.0,150.0,visa,226.0,debit
365.0,W,7919,194.0,150.0,mastercard,202.0,debit
14.138,C,15885,545.0,185.0,visa,138.0,debit
15.0,S,16560,476.0,150.0,visa,126.0,debit
250.0,W,7919,194.0,150.0,mastercard,202.0,debit
44.95,W,14634,365.0,150.0,visa,226.0,debit
88.93799999999999,C,3867,296.0,185.0,visa,226.0,credit
1473.95,W,6697,111.0,150.0,visa,195.0,debit
34.95,W,14634,365.0,150.0,visa,226.0,debit
67.95,W,7919,194.0,150.0,mastercard,202.0,debit
36.95,W,7919,194.0,150.0,mastercard,202.0,debit
400.0,W,9323,111.0,150.0,visa,226.0,debit
57.95,W,7919,194.0,150.0,mastercard,202.0,debit
117.0,W,10112,360.0,150.0,visa,166.0,debit
